est.E_PC1,est.Spatial,est.beta,E_PC1,Spatial,BD
0.846854475,-0.359095,0.009064277,,,
0.929585616,-0.359095,0.009052564,,,
1.012316758,-0.359095,0.009040866,,,
1.095047899,-0.359095,0.009029183,,,
1.17777904,-0.359095,0.009017516,,,
1.260510182,-0.359095,0.009005863,,,
1.343241323,-0.359095,0.008994226,,,
1.425972465,-0.359095,0.008982603,,,
1.508703606,-0.359095,0.008970996,,,
1.591434747,-0.359095,0.008959403,,,
1.674165889,-0.359095,0.008947826,,,
1.75689703,-0.359095,0.008936264,,,
1.839628172,-0.359095,0.008924716,,,
1.922359313,-0.359095,0.008913183,,,
2.005090455,-0.359095,0.008901666,,,
2.087821596,-0.359095,0.008890163,,,
2.170552737,-0.359095,0.008878675,,,
2.253283879,-0.359095,0.008867202,,,
2.33601502,-0.359095,0.008855743,,,
2.418746162,-0.359095,0.0088443,,,
2.501477303,-0.359095,0.008832871,,,
2.584208444,-0.359095,0.008821457,,,
2.666939586,-0.359095,0.008810058,,,
2.749670727,-0.359095,0.008798674,,,
2.832401869,-0.359095,0.008787304,,,
2.91513301,-0.359095,0.008775949,,,
2.997864152,-0.359095,0.008764608,,,
3.080595293,-0.359095,0.008753283,,,
3.163326434,-0.359095,0.008741972,,,
3.246057576,-0.359095,0.008730675,,,
3.328788717,-0.359095,0.008719393,,,
3.411519859,-0.359095,0.008708126,,,
3.494251,-0.359095,0.008696873,,,
-4.696132,-0.264192667,0.00966689,,,
-4.613400859,-0.264192667,0.009656786,,,
-4.530669717,-0.264192667,0.009646693,,,
-4.447938576,-0.264192667,0.00963661,,,
-4.365207434,-0.264192667,0.009626538,,,
-4.282476293,-0.264192667,0.009616476,,,
-4.199745152,-0.264192667,0.009606425,,,
-4.11701401,-0.264192667,0.009596384,,,
-4.034282869,-0.264192667,0.009586354,,,
-3.951551727,-0.264192667,0.009576334,,,
-3.868820586,-0.264192667,0.009566325,,,
-3.786089444,-0.264192667,0.009556326,,,
-3.703358303,-0.264192667,0.009546338,,,
-3.620627162,-0.264192667,0.00953636,,,
-3.53789602,-0.264192667,0.009526393,,,
-3.455164879,-0.264192667,0.009516436,,,
-3.372433737,-0.264192667,0.009506489,,,
-3.289702596,-0.264192667,0.009496553,,,
-3.206971455,-0.264192667,0.009486627,,,
-3.124240313,-0.264192667,0.009476711,,,
-3.041509172,-0.264192667,0.009466806,,,
-2.95877803,-0.264192667,0.009456911,,,
-2.876046889,-0.264192667,0.009447027,,,
-2.793315747,-0.264192667,0.009437153,,,
-2.710584606,-0.264192667,0.009427289,,,
-2.627853465,-0.264192667,0.009417436,,,
-2.545122323,-0.264192667,0.009407592,,,
-2.462391182,-0.264192667,0.00939776,,,
-2.37966004,-0.264192667,0.009387937,,,
-2.296928899,-0.264192667,0.009378125,,,
-2.214197758,-0.264192667,0.009368323,,,
-2.131466616,-0.264192667,0.009358531,,,
-2.048735475,-0.264192667,0.009348749,,,
-1.966004333,-0.264192667,0.009338978,,,
-1.883273192,-0.264192667,0.009329217,,,
-1.800542051,-0.264192667,0.009319466,,,
-1.717810909,-0.264192667,0.009309725,,,
-1.635079768,-0.264192667,0.009299994,,,
-1.552348626,-0.264192667,0.009290274,,,
-1.469617485,-0.264192667,0.009280564,,,
-1.386886343,-0.264192667,0.009270863,,,
-1.304155202,-0.264192667,0.009261173,,,
-1.221424061,-0.264192667,0.009251494,,,
-1.138692919,-0.264192667,0.009241824,,,
-1.055961778,-0.264192667,0.009232164,,,
-0.973230636,-0.264192667,0.009222515,,,
-0.890499495,-0.264192667,0.009212875,,,
-0.807768354,-0.264192667,0.009203246,,,
-0.725037212,-0.264192667,0.009193627,,,
-0.642306071,-0.264192667,0.009184017,,,
-0.559574929,-0.264192667,0.009174418,,,
-0.476843788,-0.264192667,0.009164829,,,
-0.394112646,-0.264192667,0.00915525,,,
-0.311381505,-0.264192667,0.009145681,,,
-0.228650364,-0.264192667,0.009136122,,,
-0.145919222,-0.264192667,0.009126572,,,
-0.063188081,-0.264192667,0.009117033,,,
0.019543061,-0.264192667,0.009107504,,,
0.102274202,-0.264192667,0.009097985,,,
0.185005343,-0.264192667,0.009088476,,,
0.267736485,-0.264192667,0.009078976,,,
0.350467626,-0.264192667,0.009069487,,,
0.433198768,-0.264192667,0.009060007,,,
0.515929909,-0.264192667,0.009050538,,,
0.598661051,-0.264192667,0.009041078,,,
0.681392192,-0.264192667,0.009031628,,,
0.764123333,-0.264192667,0.009022188,,,
0.846854475,-0.264192667,0.009012758,,,
0.929585616,-0.264192667,0.009003338,,,
1.012316758,-0.264192667,0.008993928,,,
1.095047899,-0.264192667,0.008984527,,,
1.17777904,-0.264192667,0.008975137,,,
1.260510182,-0.264192667,0.008965756,,,
1.343241323,-0.264192667,0.008956385,,,
1.425972465,-0.264192667,0.008947023,,,
1.508703606,-0.264192667,0.008937672,,,
1.591434747,-0.264192667,0.00892833,,,
1.674165889,-0.264192667,0.008918998,,,
1.75689703,-0.264192667,0.008909676,,,
1.839628172,-0.264192667,0.008900364,,,
1.922359313,-0.264192667,0.008891061,,,
2.005090455,-0.264192667,0.008881768,,,
2.087821596,-0.264192667,0.008872485,,,
2.170552737,-0.264192667,0.008863211,,,
2.253283879,-0.264192667,0.008853947,,,
2.33601502,-0.264192667,0.008844693,,,
2.418746162,-0.264192667,0.008835448,,,
2.501477303,-0.264192667,0.008826213,,,
2.584208444,-0.264192667,0.008816988,,,
2.666939586,-0.264192667,0.008807773,,,
2.749670727,-0.264192667,0.008798567,,,
2.832401869,-0.264192667,0.00878937,,,
2.91513301,-0.264192667,0.008780184,,,
2.997864152,-0.264192667,0.008771007,,,
3.080595293,-0.264192667,0.008761839,,,
3.163326434,-0.264192667,0.008752681,,,
3.246057576,-0.264192667,0.008743533,,,
3.328788717,-0.264192667,0.008734394,,,
3.411519859,-0.264192667,0.008725265,,,
3.494251,-0.264192667,0.008716145,,,
-4.696132,-0.169290333,0.009454001,,,
-4.613400859,-0.169290333,0.009446456,,,
-4.530669717,-0.169290333,0.009438916,,,
-4.447938576,-0.169290333,0.009431382,,,
-4.365207434,-0.169290333,0.009423855,,,
-4.282476293,-0.169290333,0.009416333,,,
-4.199745152,-0.169290333,0.009408818,,,
-4.11701401,-0.169290333,0.009401308,,,
-4.034282869,-0.169290333,0.009393805,,,
-3.951551727,-0.169290333,0.009386307,,,
-3.868820586,-0.169290333,0.009378815,,,
-3.786089444,-0.169290333,0.00937133,,,
-3.703358303,-0.169290333,0.00936385,,,
-3.620627162,-0.169290333,0.009356376,,,
-3.53789602,-0.169290333,0.009348909,,,
-3.455164879,-0.169290333,0.009341447,,,
-3.372433737,-0.169290333,0.009333991,,,
-3.289702596,-0.169290333,0.009326541,,,
-3.206971455,-0.169290333,0.009319097,,,
-3.124240313,-0.169290333,0.009311659,,,
-3.041509172,-0.169290333,0.009304227,,,
-2.95877803,-0.169290333,0.009296801,,,
-2.876046889,-0.169290333,0.009289381,,,
-2.793315747,-0.169290333,0.009281967,,,
-2.710584606,-0.169290333,0.009274559,,,
-2.627853465,-0.169290333,0.009267156,,,
-2.545122323,-0.169290333,0.00925976,,,
-2.462391182,-0.169290333,0.009252369,,,
-2.37966004,-0.169290333,0.009244984,,,
-2.296928899,-0.169290333,0.009237606,,,
-2.214197758,-0.169290333,0.009230233,,,
-2.131466616,-0.169290333,0.009222866,,,
-2.048735475,-0.169290333,0.009215505,,,
-1.966004333,-0.169290333,0.009208149,,,
-1.883273192,-0.169290333,0.0092008,,,
-1.800542051,-0.169290333,0.009193456,,,
-1.717810909,-0.169290333,0.009186119,,,
-1.635079768,-0.169290333,0.009178787,,,
-1.552348626,-0.169290333,0.009171461,,,
-1.469617485,-0.169290333,0.009164141,,,
-1.386886343,-0.169290333,0.009156827,,,
-1.304155202,-0.169290333,0.009149518,,,
-1.221424061,-0.169290333,0.009142215,,,
-1.138692919,-0.169290333,0.009134919,,,
-1.055961778,-0.169290333,0.009127628,,,
-0.973230636,-0.169290333,0.009120343,,,
-0.890499495,-0.169290333,0.009113063,,,
-0.807768354,-0.169290333,0.00910579,,,
-0.725037212,-0.169290333,0.009098522,,,
-0.642306071,-0.169290333,0.00909126,,,
-0.559574929,-0.169290333,0.009084004,,,
-0.476843788,-0.169290333,0.009076754,,,
-0.394112646,-0.169290333,0.009069509,,,
-0.311381505,-0.169290333,0.00906227,,,
-0.228650364,-0.169290333,0.009055038,,,
-0.145919222,-0.169290333,0.00904781,,,
-0.063188081,-0.169290333,0.009040589,,,
0.019543061,-0.169290333,0.009033373,,,
0.102274202,-0.169290333,0.009026163,,,
0.185005343,-0.169290333,0.009018959,,,
0.267736485,-0.169290333,0.009011761,,,
0.350467626,-0.169290333,0.009004568,,,
0.433198768,-0.169290333,0.008997381,,,
0.515929909,-0.169290333,0.0089902,,,
0.598661051,-0.169290333,0.008983025,,,
0.681392192,-0.169290333,0.008975855,,,
0.764123333,-0.169290333,0.008968691,,,
0.846854475,-0.169290333,0.008961533,,,
0.929585616,-0.169290333,0.00895438,,,
1.012316758,-0.169290333,0.008947233,,,
1.095047899,-0.169290333,0.008940092,,,
1.17777904,-0.169290333,0.008932957,,,
1.260510182,-0.169290333,0.008925827,,,
1.343241323,-0.169290333,0.008918703,,,
1.425972465,-0.169290333,0.008911584,,,
1.508703606,-0.169290333,0.008904472,,,
1.591434747,-0.169290333,0.008897365,,,
1.674165889,-0.169290333,0.008890263,,,
1.75689703,-0.169290333,0.008883168,,,
1.839628172,-0.169290333,0.008876078,,,
1.922359313,-0.169290333,0.008868993,,,
2.005090455,-0.169290333,0.008861914,,,
2.087821596,-0.169290333,0.008854841,,,
2.170552737,-0.169290333,0.008847774,,,
2.253283879,-0.169290333,0.008840712,,,
2.33601502,-0.169290333,0.008833656,,,
2.418746162,-0.169290333,0.008826606,,,
2.501477303,-0.169290333,0.008819561,,,
2.584208444,-0.169290333,0.008812521,,,
2.666939586,-0.169290333,0.008805488,,,
2.749670727,-0.169290333,0.00879846,,,
2.832401869,-0.169290333,0.008791437,,,
2.91513301,-0.169290333,0.008784421,,,
2.997864152,-0.169290333,0.008777409,,,
3.080595293,-0.169290333,0.008770404,,,
3.163326434,-0.169290333,0.008763404,,,
3.246057576,-0.169290333,0.008756409,,,
3.328788717,-0.169290333,0.00874942,,,
3.411519859,-0.169290333,0.008742437,,,
3.494251,-0.169290333,0.00873546,,,
-4.696132,-0.074388,0.009245801,,,
-4.613400859,-0.074388,0.009240706,,,
-4.530669717,-0.074388,0.009235614,,,
-4.447938576,-0.074388,0.009230525,,,
-4.365207434,-0.074388,0.009225439,,,
-4.282476293,-0.074388,0.009220356,,,
-4.199745152,-0.074388,0.009215275,,,
-4.11701401,-0.074388,0.009210197,,,
-4.034282869,-0.074388,0.009205123,,,
-3.951551727,-0.074388,0.00920005,,,
-3.868820586,-0.074388,0.009194981,,,
-3.786089444,-0.074388,0.009189914,,,
-3.703358303,-0.074388,0.009184851,,,
-3.620627162,-0.074388,0.00917979,,,
-3.53789602,-0.074388,0.009174732,,,
-3.455164879,-0.074388,0.009169676,,,
-3.372433737,-0.074388,0.009164623,,,
-3.289702596,-0.074388,0.009159574,,,
-3.206971455,-0.074388,0.009154527,,,
-3.124240313,-0.074388,0.009149482,,,
-3.041509172,-0.074388,0.009144441,,,
-2.95877803,-0.074388,0.009139402,,,
-2.876046889,-0.074388,0.009134366,,,
-2.793315747,-0.074388,0.009129333,,,
-2.710584606,-0.074388,0.009124303,,,
-2.627853465,-0.074388,0.009119275,,,
-2.545122323,-0.074388,0.00911425,,,
-2.462391182,-0.074388,0.009109228,,,
-2.37966004,-0.074388,0.009104209,,,
-2.296928899,-0.074388,0.009099192,,,
-2.214197758,-0.074388,0.009094178,,,
-2.131466616,-0.074388,0.009089167,,,
-2.048735475,-0.074388,0.009084159,,,
-1.966004333,-0.074388,0.009079154,,,
-1.883273192,-0.074388,0.009074151,,,
-1.800542051,-0.074388,0.009069151,,,
-1.717810909,-0.074388,0.009064154,,,
-1.635079768,-0.074388,0.009059159,,,
-1.552348626,-0.074388,0.009054168,,,
-1.469617485,-0.074388,0.009049179,,,
-1.386886343,-0.074388,0.009044192,,,
-1.304155202,-0.074388,0.009039209,,,
-1.221424061,-0.074388,0.009034228,,,
-1.138692919,-0.074388,0.00902925,,,
-1.055961778,-0.074388,0.009024275,,,
-0.973230636,-0.074388,0.009019302,,,
-0.890499495,-0.074388,0.009014333,,,
-0.807768354,-0.074388,0.009009366,,,
-0.725037212,-0.074388,0.009004401,,,
-0.642306071,-0.074388,0.00899944,,,
-0.559574929,-0.074388,0.008994481,,,
-0.476843788,-0.074388,0.008989525,,,
-0.394112646,-0.074388,0.008984572,,,
-0.311381505,-0.074388,0.008979621,,,
-0.228650364,-0.074388,0.008974673,,,
-0.145919222,-0.074388,0.008969728,,,
-0.063188081,-0.074388,0.008964785,,,
0.019543061,-0.074388,0.008959846,,,
0.102274202,-0.074388,0.008954909,,,
0.185005343,-0.074388,0.008949974,,,
0.267736485,-0.074388,0.008945043,,,
0.350467626,-0.074388,0.008940114,,,
0.433198768,-0.074388,0.008935188,,,
0.515929909,-0.074388,0.008930264,,,
0.598661051,-0.074388,0.008925344,,,
0.681392192,-0.074388,0.008920426,,,
0.764123333,-0.074388,0.008915511,,,
0.846854475,-0.074388,0.008910598,,,
0.929585616,-0.074388,0.008905688,,,
1.012316758,-0.074388,0.008900781,,,
1.095047899,-0.074388,0.008895876,,,
1.17777904,-0.074388,0.008890975,,,
1.260510182,-0.074388,0.008886076,,,
1.343241323,-0.074388,0.008881179,,,
1.425972465,-0.074388,0.008876286,,,
1.508703606,-0.074388,0.008871395,,,
1.591434747,-0.074388,0.008866506,,,
1.674165889,-0.074388,0.008861621,,,
1.75689703,-0.074388,0.008856738,,,
1.839628172,-0.074388,0.008851858,,,
1.922359313,-0.074388,0.00884698,,,
2.005090455,-0.074388,0.008842106,,,
2.087821596,-0.074388,0.008837233,,,
2.170552737,-0.074388,0.008832364,,,
2.253283879,-0.074388,0.008827497,,,
2.33601502,-0.074388,0.008822633,,,
2.418746162,-0.074388,0.008817772,,,
2.501477303,-0.074388,0.008812913,,,
2.584208444,-0.074388,0.008808057,,,
2.666939586,-0.074388,0.008803204,,,
2.749670727,-0.074388,0.008798353,,,
2.832401869,-0.074388,0.008793505,,,
2.91513301,-0.074388,0.00878866,,,
2.997864152,-0.074388,0.008783817,,,
3.080595293,-0.074388,0.008778977,,,
3.163326434,-0.074388,0.00877414,,,
3.246057576,-0.074388,0.008769305,,,
3.328788717,-0.074388,0.008764473,,,
3.411519859,-0.074388,0.008759644,,,
3.494251,-0.074388,0.008754817,,,
-4.696132,0.020514333,0.009042185,,,
-4.613400859,0.020514333,0.009039438,,,
-4.530669717,0.020514333,0.009036691,,,
-4.447938576,0.020514333,0.009033946,,,
-4.365207434,0.020514333,0.009031201,,,
-4.282476293,0.020514333,0.009028457,,,
-4.199745152,0.020514333,0.009025714,,,
-4.11701401,0.020514333,0.009022972,,,
-4.034282869,0.020514333,0.00902023,,,
-3.951551727,0.020514333,0.00901749,,,
-3.868820586,0.020514333,0.00901475,,,
-3.786089444,0.020514333,0.009012011,,,
-3.703358303,0.020514333,0.009009273,,,
-3.620627162,0.020514333,0.009006536,,,
-3.53789602,0.020514333,0.009003799,,,
-3.455164879,0.020514333,0.009001064,,,
-3.372433737,0.020514333,0.008998329,,,
-3.289702596,0.020514333,0.008995595,,,
-3.206971455,0.020514333,0.008992862,,,
-3.124240313,0.020514333,0.00899013,,,
-3.041509172,0.020514333,0.008987398,,,
-2.95877803,0.020514333,0.008984668,,,
-2.876046889,0.020514333,0.008981938,,,
-2.793315747,0.020514333,0.008979209,,,
-2.710584606,0.020514333,0.008976481,,,
-2.627853465,0.020514333,0.008973754,,,
-2.545122323,0.020514333,0.008971027,,,
-2.462391182,0.020514333,0.008968302,,,
-2.37966004,0.020514333,0.008965577,,,
-2.296928899,0.020514333,0.008962853,,,
-2.214197758,0.020514333,0.00896013,,,
-2.131466616,0.020514333,0.008957407,,,
-2.048735475,0.020514333,0.008954686,,,
-1.966004333,0.020514333,0.008951965,,,
-1.883273192,0.020514333,0.008949245,,,
-1.800542051,0.020514333,0.008946526,,,
-1.717810909,0.020514333,0.008943808,,,
-1.635079768,0.020514333,0.008941091,,,
-1.552348626,0.020514333,0.008938374,,,
-1.469617485,0.020514333,0.008935659,,,
-1.386886343,0.020514333,0.008932944,,,
-1.304155202,0.020514333,0.00893023,,,
-1.221424061,0.020514333,0.008927516,,,
-1.138692919,0.020514333,0.008924804,,,
-1.055961778,0.020514333,0.008922092,,,
-0.973230636,0.020514333,0.008919382,,,
-0.890499495,0.020514333,0.008916672,,,
-0.807768354,0.020514333,0.008913963,,,
-0.725037212,0.020514333,0.008911254,,,
-0.642306071,0.020514333,0.008908547,,,
-0.559574929,0.020514333,0.00890584,,,
-0.476843788,0.020514333,0.008903134,,,
-0.394112646,0.020514333,0.008900429,,,
-0.311381505,0.020514333,0.008897725,,,
-0.228650364,0.020514333,0.008895022,,,
-0.145919222,0.020514333,0.008892319,,,
-0.063188081,0.020514333,0.008889618,,,
0.019543061,0.020514333,0.008886917,,,
0.102274202,0.020514333,0.008884217,,,
0.185005343,0.020514333,0.008881517,,,
0.267736485,0.020514333,0.008878819,,,
0.350467626,0.020514333,0.008876121,,,
0.433198768,0.020514333,0.008873425,,,
0.515929909,0.020514333,0.008870729,,,
0.598661051,0.020514333,0.008868033,,,
0.681392192,0.020514333,0.008865339,,,
0.764123333,0.020514333,0.008862646,,,
0.846854475,0.020514333,0.008859953,,,
0.929585616,0.020514333,0.008857261,,,
1.012316758,0.020514333,0.00885457,,,
1.095047899,0.020514333,0.00885188,,,
1.17777904,0.020514333,0.00884919,,,
1.260510182,0.020514333,0.008846502,,,
1.343241323,0.020514333,0.008843814,,,
1.425972465,0.020514333,0.008841127,,,
1.508703606,0.020514333,0.008838441,,,
1.591434747,0.020514333,0.008835755,,,
1.674165889,0.020514333,0.008833071,,,
1.75689703,0.020514333,0.008830387,,,
1.839628172,0.020514333,0.008827704,,,
1.922359313,0.020514333,0.008825022,,,
2.005090455,0.020514333,0.008822341,,,
2.087821596,0.020514333,0.00881966,,,
2.170552737,0.020514333,0.008816981,,,
2.253283879,0.020514333,0.008814302,,,
2.33601502,0.020514333,0.008811624,,,
2.418746162,0.020514333,0.008808947,,,
2.501477303,0.020514333,0.00880627,,,
2.584208444,0.020514333,0.008803595,,,
2.666939586,0.020514333,0.00880092,,,
2.749670727,0.020514333,0.008798246,,,
2.832401869,0.020514333,0.008795573,,,
2.91513301,0.020514333,0.008792901,,,
2.997864152,0.020514333,0.008790229,,,
3.080595293,0.020514333,0.008787558,,,
3.163326434,0.020514333,0.008784889,,,
3.246057576,0.020514333,0.008782219,,,
3.328788717,0.020514333,0.008779551,,,
3.411519859,0.020514333,0.008776884,,,
3.494251,0.020514333,0.008774217,,,
-4.696132,0.115416667,0.008843054,,,
-4.613400859,0.115416667,0.008842553,,,
-4.530669717,0.115416667,0.008842053,,,
-4.447938576,0.115416667,0.008841553,,,
-4.365207434,0.115416667,0.008841052,,,
-4.282476293,0.115416667,0.008840552,,,
-4.199745152,0.115416667,0.008840052,,,
-4.11701401,0.115416667,0.008839552,,,
-4.034282869,0.115416667,0.008839052,,,
-3.951551727,0.115416667,0.008838552,,,
-3.868820586,0.115416667,0.008838052,,,
-3.786089444,0.115416667,0.008837552,,,
-3.703358303,0.115416667,0.008837052,,,
-3.620627162,0.115416667,0.008836552,,,
-3.53789602,0.115416667,0.008836052,,,
-3.455164879,0.115416667,0.008835552,,,
-3.372433737,0.115416667,0.008835052,,,
-3.289702596,0.115416667,0.008834552,,,
-3.206971455,0.115416667,0.008834052,,,
-3.124240313,0.115416667,0.008833553,,,
-3.041509172,0.115416667,0.008833053,,,
-2.95877803,0.115416667,0.008832553,,,
-2.876046889,0.115416667,0.008832053,,,
-2.793315747,0.115416667,0.008831554,,,
-2.710584606,0.115416667,0.008831054,,,
-2.627853465,0.115416667,0.008830554,,,
-2.545122323,0.115416667,0.008830055,,,
-2.462391182,0.115416667,0.008829555,,,
-2.37966004,0.115416667,0.008829056,,,
-2.296928899,0.115416667,0.008828556,,,
-2.214197758,0.115416667,0.008828057,,,
-2.131466616,0.115416667,0.008827557,,,
-2.048735475,0.115416667,0.008827058,,,
-1.966004333,0.115416667,0.008826558,,,
-1.883273192,0.115416667,0.008826059,,,
-1.800542051,0.115416667,0.00882556,,,
-1.717810909,0.115416667,0.00882506,,,
-1.635079768,0.115416667,0.008824561,,,
-1.552348626,0.115416667,0.008824062,,,
-1.469617485,0.115416667,0.008823563,,,
-1.386886343,0.115416667,0.008823063,,,
-1.304155202,0.115416667,0.008822564,,,
-1.221424061,0.115416667,0.008822065,,,
-1.138692919,0.115416667,0.008821566,,,
-1.055961778,0.115416667,0.008821067,,,
-0.973230636,0.115416667,0.008820568,,,
-0.890499495,0.115416667,0.008820069,,,
-0.807768354,0.115416667,0.00881957,,,
-0.725037212,0.115416667,0.008819071,,,
-0.642306071,0.115416667,0.008818572,,,
-0.559574929,0.115416667,0.008818073,,,
-0.476843788,0.115416667,0.008817574,,,
-0.394112646,0.115416667,0.008817075,,,
-0.311381505,0.115416667,0.008816576,,,
-0.228650364,0.115416667,0.008816078,,,
-0.145919222,0.115416667,0.008815579,,,
-0.063188081,0.115416667,0.00881508,,,
