,est.Spatial,est.Com.Size.Gradient,est.n1,E_PC1,Com.Size.Gradient,SD,Spatial
6263,3.531900667,6.992461152,4.852789507,,,,
6363,3.626803,6.992461152,4.861091754,,,,
6463,3.721705333,6.992461152,4.869394001,,,,
6563,3.816607667,6.992461152,4.877696248,,,,
6663,3.91151,6.992461152,4.885998495,,,,
6763,4.006412333,6.992461152,4.894300742,,,,
6863,4.101314667,6.992461152,4.902602989,,,,
6963,4.196217,6.992461152,4.910905236,,,,
7063,4.291119333,6.992461152,4.919207484,,,,
7163,4.386021667,6.992461152,4.927509731,,,,
7263,4.480924,6.992461152,4.935811978,,,,
7363,4.575826333,6.992461152,4.944114225,,,,
7463,4.670728667,6.992461152,4.952416472,,,,
7563,4.765631,6.992461152,4.960718719,,,,
7663,4.860533333,6.992461152,4.969020966,,,,
7763,4.955435667,6.992461152,4.977323213,,,,
7863,5.050338,6.992461152,4.985625461,,,,
7963,5.145240333,6.992461152,4.993927708,,,,
8063,5.240142667,6.992461152,5.002229955,,,,
8163,5.335045,6.992461152,5.010532202,,,,
8263,5.429947333,6.992461152,5.018834449,,,,
8363,5.524849667,6.992461152,5.027136696,,,,
8463,5.619752,6.992461152,5.035438943,,,,
8563,5.714654333,6.992461152,5.04374119,,,,
8663,5.809556667,6.992461152,5.052043437,,,,
8763,5.904459,6.992461152,5.060345685,,,,
8863,5.999361333,6.992461152,5.068647932,,,,
8963,6.094263667,6.992461152,5.076950179,,,,
9063,6.189166,6.992461152,5.085252426,,,,
9163,6.284068333,6.992461152,5.093554673,,,,
9263,6.378970667,6.992461152,5.10185692,,,,
9363,6.473873,6.992461152,5.110159167,,,,
9463,6.568775333,6.992461152,5.118461414,,,,
9563,6.663677667,6.992461152,5.126763662,,,,
9663,6.75858,6.992461152,5.135065909,,,,
9763,6.853482333,6.992461152,5.143368156,,,,
9863,6.948384667,6.992461152,5.151670403,,,,
9963,7.043287,6.992461152,5.15997265,,,,
64,-2.352044,7.054112364,4.334467669,,,,
164,-2.257141667,7.054112364,4.341370013,,,,
264,-2.162239333,7.054112364,4.348272357,,,,
364,-2.067337,7.054112364,4.355174701,,,,
464,-1.972434667,7.054112364,4.362077046,,,,
564,-1.877532333,7.054112364,4.36897939,,,,
664,-1.78263,7.054112364,4.375881734,,,,
764,-1.687727667,7.054112364,4.382784078,,,,
864,-1.592825333,7.054112364,4.389686422,,,,
964,-1.497923,7.054112364,4.396588766,,,,
1064,-1.403020667,7.054112364,4.40349111,,,,
1164,-1.308118333,7.054112364,4.410393455,,,,
1264,-1.213216,7.054112364,4.417295799,,,,
1364,-1.118313667,7.054112364,4.424198143,,,,
1464,-1.023411333,7.054112364,4.431100487,,,,
1564,-0.928509,7.054112364,4.438002831,,,,
1664,-0.833606667,7.054112364,4.444905175,,,,
1764,-0.738704333,7.054112364,4.45180752,,,,
1864,-0.643802,7.054112364,4.458709864,,,,
1964,-0.548899667,7.054112364,4.465612208,,,,
2064,-0.453997333,7.054112364,4.472514552,,,,
2164,-0.359095,7.054112364,4.479416896,,,,
2264,-0.264192667,7.054112364,4.48631924,,,,
2364,-0.169290333,7.054112364,4.493221584,,,,
2464,-0.074388,7.054112364,4.500123929,,,,
2564,0.020514333,7.054112364,4.507026273,,,,
2664,0.115416667,7.054112364,4.513928617,,,,
2764,0.210319,7.054112364,4.520830961,,,,
2864,0.305221333,7.054112364,4.527733305,,,,
2964,0.400123667,7.054112364,4.534635649,,,,
3064,0.495026,7.054112364,4.541537993,,,,
3164,0.589928333,7.054112364,4.548440338,,,,
3264,0.684830667,7.054112364,4.555342682,,,,
3364,0.779733,7.054112364,4.562245026,,,,
3464,0.874635333,7.054112364,4.56914737,,,,
3564,0.969537667,7.054112364,4.576049714,,,,
3664,1.06444,7.054112364,4.582952058,,,,
3764,1.159342333,7.054112364,4.589854403,,,,
3864,1.254244667,7.054112364,4.596756747,,,,
3964,1.349147,7.054112364,4.603659091,,,,
4064,1.444049333,7.054112364,4.610561435,,,,
4164,1.538951667,7.054112364,4.617463779,,,,
4264,1.633854,7.054112364,4.624366123,,,,
4364,1.728756333,7.054112364,4.631268467,,,,
4464,1.823658667,7.054112364,4.638170812,,,,
4564,1.918561,7.054112364,4.645073156,,,,
4664,2.013463333,7.054112364,4.6519755,,,,
4764,2.108365667,7.054112364,4.658877844,,,,
4864,2.203268,7.054112364,4.665780188,,,,
4964,2.298170333,7.054112364,4.672682532,,,,
5064,2.393072667,7.054112364,4.679584877,,,,
5164,2.487975,7.054112364,4.686487221,,,,
5264,2.582877333,7.054112364,4.693389565,,,,
5364,2.677779667,7.054112364,4.700291909,,,,
5464,2.772682,7.054112364,4.707194253,,,,
5564,2.867584333,7.054112364,4.714096597,,,,
5664,2.962486667,7.054112364,4.720998941,,,,
5764,3.057389,7.054112364,4.727901286,,,,
5864,3.152291333,7.054112364,4.73480363,,,,
5964,3.247193667,7.054112364,4.741705974,,,,
6064,3.342096,7.054112364,4.748608318,,,,
6164,3.436998333,7.054112364,4.755510662,,,,
6264,3.531900667,7.054112364,4.762413006,,,,
6364,3.626803,7.054112364,4.769315351,,,,
6464,3.721705333,7.054112364,4.776217695,,,,
6564,3.816607667,7.054112364,4.783120039,,,,
6664,3.91151,7.054112364,4.790022383,,,,
6764,4.006412333,7.054112364,4.796924727,,,,
6864,4.101314667,7.054112364,4.803827071,,,,
6964,4.196217,7.054112364,4.810729415,,,,
7064,4.291119333,7.054112364,4.81763176,,,,
7164,4.386021667,7.054112364,4.824534104,,,,
7264,4.480924,7.054112364,4.831436448,,,,
7364,4.575826333,7.054112364,4.838338792,,,,
7464,4.670728667,7.054112364,4.845241136,,,,
7564,4.765631,7.054112364,4.85214348,,,,
7664,4.860533333,7.054112364,4.859045824,,,,
7764,4.955435667,7.054112364,4.865948169,,,,
7864,5.050338,7.054112364,4.872850513,,,,
7964,5.145240333,7.054112364,4.879752857,,,,
8064,5.240142667,7.054112364,4.886655201,,,,
8164,5.335045,7.054112364,4.893557545,,,,
8264,5.429947333,7.054112364,4.900459889,,,,
8364,5.524849667,7.054112364,4.907362234,,,,
8464,5.619752,7.054112364,4.914264578,,,,
8564,5.714654333,7.054112364,4.921166922,,,,
8664,5.809556667,7.054112364,4.928069266,,,,
8764,5.904459,7.054112364,4.93497161,,,,
8864,5.999361333,7.054112364,4.941873954,,,,
8964,6.094263667,7.054112364,4.948776298,,,,
9064,6.189166,7.054112364,4.955678643,,,,
9164,6.284068333,7.054112364,4.962580987,,,,
9264,6.378970667,7.054112364,4.969483331,,,,
9364,6.473873,7.054112364,4.976385675,,,,
9464,6.568775333,7.054112364,4.983288019,,,,
9564,6.663677667,7.054112364,4.990190363,,,,
9664,6.75858,7.054112364,4.997092708,,,,
9764,6.853482333,7.054112364,5.003995052,,,,
9864,6.948384667,7.054112364,5.010897396,,,,
9964,7.043287,7.054112364,5.01779974,,,,
65,-2.352044,7.115763576,4.330885153,,,,
165,-2.257141667,7.115763576,4.336387594,,,,
265,-2.162239333,7.115763576,4.341890035,,,,
365,-2.067337,7.115763576,4.347392477,,,,
465,-1.972434667,7.115763576,4.352894918,,,,
565,-1.877532333,7.115763576,4.358397359,,,,
665,-1.78263,7.115763576,4.3638998,,,,
765,-1.687727667,7.115763576,4.369402241,,,,
865,-1.592825333,7.115763576,4.374904682,,,,
965,-1.497923,7.115763576,4.380407124,,,,
1065,-1.403020667,7.115763576,4.385909565,,,,
1165,-1.308118333,7.115763576,4.391412006,,,,
1265,-1.213216,7.115763576,4.396914447,,,,
1365,-1.118313667,7.115763576,4.402416888,,,,
1465,-1.023411333,7.115763576,4.40791933,,,,
1565,-0.928509,7.115763576,4.413421771,,,,
1665,-0.833606667,7.115763576,4.418924212,,,,
1765,-0.738704333,7.115763576,4.424426653,,,,
1865,-0.643802,7.115763576,4.429929094,,,,
1965,-0.548899667,7.115763576,4.435431535,,,,
2065,-0.453997333,7.115763576,4.440933977,,,,
2165,-0.359095,7.115763576,4.446436418,,,,
2265,-0.264192667,7.115763576,4.451938859,,,,
2365,-0.169290333,7.115763576,4.4574413,,,,
2465,-0.074388,7.115763576,4.462943741,,,,
2565,0.020514333,7.115763576,4.468446182,,,,
2665,0.115416667,7.115763576,4.473948624,,,,
2765,0.210319,7.115763576,4.479451065,,,,
2865,0.305221333,7.115763576,4.484953506,,,,
2965,0.400123667,7.115763576,4.490455947,,,,
3065,0.495026,7.115763576,4.495958388,,,,
3165,0.589928333,7.115763576,4.50146083,,,,
3265,0.684830667,7.115763576,4.506963271,,,,
3365,0.779733,7.115763576,4.512465712,,,,
3465,0.874635333,7.115763576,4.517968153,,,,
3565,0.969537667,7.115763576,4.523470594,,,,
3665,1.06444,7.115763576,4.528973035,,,,
3765,1.159342333,7.115763576,4.534475477,,,,
3865,1.254244667,7.115763576,4.539977918,,,,
3965,1.349147,7.115763576,4.545480359,,,,
4065,1.444049333,7.115763576,4.5509828,,,,
4165,1.538951667,7.115763576,4.556485241,,,,
4265,1.633854,7.115763576,4.561987683,,,,
4365,1.728756333,7.115763576,4.567490124,,,,
4465,1.823658667,7.115763576,4.572992565,,,,
4565,1.918561,7.115763576,4.578495006,,,,
4665,2.013463333,7.115763576,4.583997447,,,,
4765,2.108365667,7.115763576,4.589499888,,,,
4865,2.203268,7.115763576,4.59500233,,,,
4965,2.298170333,7.115763576,4.600504771,,,,
5065,2.393072667,7.115763576,4.606007212,,,,
5165,2.487975,7.115763576,4.611509653,,,,
5265,2.582877333,7.115763576,4.617012094,,,,
5365,2.677779667,7.115763576,4.622514536,,,,
5465,2.772682,7.115763576,4.628016977,,,,
5565,2.867584333,7.115763576,4.633519418,,,,
5665,2.962486667,7.115763576,4.639021859,,,,
5765,3.057389,7.115763576,4.6445243,,,,
5865,3.152291333,7.115763576,4.650026741,,,,
5965,3.247193667,7.115763576,4.655529183,,,,
6065,3.342096,7.115763576,4.661031624,,,,
6165,3.436998333,7.115763576,4.666534065,,,,
6265,3.531900667,7.115763576,4.672036506,,,,
6365,3.626803,7.115763576,4.677538947,,,,
6465,3.721705333,7.115763576,4.683041389,,,,
6565,3.816607667,7.115763576,4.68854383,,,,
6665,3.91151,7.115763576,4.694046271,,,,
6765,4.006412333,7.115763576,4.699548712,,,,
6865,4.101314667,7.115763576,4.705051153,,,,
6965,4.196217,7.115763576,4.710553594,,,,
7065,4.291119333,7.115763576,4.716056036,,,,
7165,4.386021667,7.115763576,4.721558477,,,,
7265,4.480924,7.115763576,4.727060918,,,,
7365,4.575826333,7.115763576,4.732563359,,,,
7465,4.670728667,7.115763576,4.7380658,,,,
7565,4.765631,7.115763576,4.743568242,,,,
7665,4.860533333,7.115763576,4.749070683,,,,
7765,4.955435667,7.115763576,4.754573124,,,,
7865,5.050338,7.115763576,4.760075565,,,,
7965,5.145240333,7.115763576,4.765578006,,,,
8065,5.240142667,7.115763576,4.771080447,,,,
8165,5.335045,7.115763576,4.776582889,,,,
8265,5.429947333,7.115763576,4.78208533,,,,
8365,5.524849667,7.115763576,4.787587771,,,,
8465,5.619752,7.115763576,4.793090212,,,,
8565,5.714654333,7.115763576,4.798592653,,,,
8665,5.809556667,7.115763576,4.804095095,,,,
8765,5.904459,7.115763576,4.809597536,,,,
8865,5.999361333,7.115763576,4.815099977,,,,
8965,6.094263667,7.115763576,4.820602418,,,,
9065,6.189166,7.115763576,4.826104859,,,,
9165,6.284068333,7.115763576,4.8316073,,,,
9265,6.378970667,7.115763576,4.837109742,,,,
9365,6.473873,7.115763576,4.842612183,,,,
9465,6.568775333,7.115763576,4.848114624,,,,
9565,6.663677667,7.115763576,4.853617065,,,,
9665,6.75858,7.115763576,4.859119506,,,,
9765,6.853482333,7.115763576,4.864621948,,,,
9865,6.948384667,7.115763576,4.870124389,,,,
9965,7.043287,7.115763576,4.87562683,,,,
66,-2.352044,7.177414788,4.327302637,,,,
166,-2.257141667,7.177414788,4.331405175,,,,
266,-2.162239333,7.177414788,4.335507713,,,,
366,-2.067337,7.177414788,4.339610252,,,,
466,-1.972434667,7.177414788,4.34371279,,,,
566,-1.877532333,7.177414788,4.347815328,,,,
666,-1.78263,7.177414788,4.351917866,,,,
766,-1.687727667,7.177414788,4.356020404,,,,
866,-1.592825333,7.177414788,4.360122943,,,,
966,-1.497923,7.177414788,4.364225481,,,,
1066,-1.403020667,7.177414788,4.368328019,,,,
1166,-1.308118333,7.177414788,4.372430557,,,,
1266,-1.213216,7.177414788,4.376533096,,,,
1366,-1.118313667,7.177414788,4.380635634,,,,
1466,-1.023411333,7.177414788,4.384738172,,,,
1566,-0.928509,7.177414788,4.38884071,,,,
1666,-0.833606667,7.177414788,4.392943248,,,,
1766,-0.738704333,7.177414788,4.397045787,,,,
1866,-0.643802,7.177414788,4.401148325,,,,
1966,-0.548899667,7.177414788,4.405250863,,,,
2066,-0.453997333,7.177414788,4.409353401,,,,
2166,-0.359095,7.177414788,4.413455939,,,,
2266,-0.264192667,7.177414788,4.417558478,,,,
2366,-0.169290333,7.177414788,4.421661016,,,,
2466,-0.074388,7.177414788,4.425763554,,,,
2566,0.020514333,7.177414788,4.429866092,,,,
2666,0.115416667,7.177414788,4.43396863,,,,
2766,0.210319,7.177414788,4.438071169,,,,
2866,0.305221333,7.177414788,4.442173707,,,,
2966,0.400123667,7.177414788,4.446276245,,,,
3066,0.495026,7.177414788,4.450378783,,,,
3166,0.589928333,7.177414788,4.454481322,,,,
3266,0.684830667,7.177414788,4.45858386,,,,
3366,0.779733,7.177414788,4.462686398,,,,
3466,0.874635333,7.177414788,4.466788936,,,,
3566,0.969537667,7.177414788,4.470891474,,,,
3666,1.06444,7.177414788,4.474994013,,,,
3766,1.159342333,7.177414788,4.479096551,,,,
3866,1.254244667,7.177414788,4.483199089,,,,
3966,1.349147,7.177414788,4.487301627,,,,
4066,1.444049333,7.177414788,4.491404165,,,,
4166,1.538951667,7.177414788,4.495506704,,,,
4266,1.633854,7.177414788,4.499609242,,,,
4366,1.728756333,7.177414788,4.50371178,,,,
4466,1.823658667,7.177414788,4.507814318,,,,
4566,1.918561,7.177414788,4.511916856,,,,
4666,2.013463333,7.177414788,4.516019395,,,,
4766,2.108365667,7.177414788,4.520121933,,,,
4866,2.203268,7.177414788,4.524224471,,,,
4966,2.298170333,7.177414788,4.528327009,,,,
5066,2.393072667,7.177414788,4.532429547,,,,
5166,2.487975,7.177414788,4.536532086,,,,
5266,2.582877333,7.177414788,4.540634624,,,,
5366,2.677779667,7.177414788,4.544737162,,,,
5466,2.772682,7.177414788,4.5488397,,,,
5566,2.867584333,7.177414788,4.552942239,,,,
5666,2.962486667,7.177414788,4.557044777,,,,
5766,3.057389,7.177414788,4.561147315,,,,
5866,3.152291333,7.177414788,4.565249853,,,,
5966,3.247193667,7.177414788,4.569352391,,,,
6066,3.342096,7.177414788,4.57345493,,,,
6166,3.436998333,7.177414788,4.577557468,,,,
6266,3.531900667,7.177414788,4.581660006,,,,
6366,3.626803,7.177414788,4.585762544,,,,
6466,3.721705333,7.177414788,4.589865082,,,,
6566,3.816607667,7.177414788,4.593967621,,,,
6666,3.91151,7.177414788,4.598070159,,,,
6766,4.006412333,7.177414788,4.602172697,,,,
6866,4.101314667,7.177414788,4.606275235,,,,
6966,4.196217,7.177414788,4.610377773,,,,
7066,4.291119333,7.177414788,4.614480312,,,,
7166,4.386021667,7.177414788,4.61858285,,,,
7266,4.480924,7.177414788,4.622685388,,,,
7366,4.575826333,7.177414788,4.626787926,,,,
7466,4.670728667,7.177414788,4.630890465,,,,
7566,4.765631,7.177414788,4.634993003,,,,
7666,4.860533333,7.177414788,4.639095541,,,,
7766,4.955435667,7.177414788,4.643198079,,,,
7866,5.050338,7.177414788,4.647300617,,,,
7966,5.145240333,7.177414788,4.651403156,,,,
8066,5.240142667,7.177414788,4.655505694,,,,
8166,5.335045,7.177414788,4.659608232,,,,
8266,5.429947333,7.177414788,4.66371077,,,,
8366,5.524849667,7.177414788,4.667813308,,,,
8466,5.619752,7.177414788,4.671915847,,,,
8566,5.714654333,7.177414788,4.676018385,,,,
8666,5.809556667,7.177414788,4.680120923,,,,
8766,5.904459,7.177414788,4.684223461,,,,
8866,5.999361333,7.177414788,4.688325999,,,,
8966,6.094263667,7.177414788,4.692428538,,,,
9066,6.189166,7.177414788,4.696531076,,,,
9166,6.284068333,7.177414788,4.700633614,,,,
9266,6.378970667,7.177414788,4.704736152,,,,
9366,6.473873,7.177414788,4.708838691,,,,
9466,6.568775333,7.177414788,4.712941229,,,,
9566,6.663677667,7.177414788,4.717043767,,,,
9666,6.75858,7.177414788,4.721146305,,,,
9766,6.853482333,7.177414788,4.725248843,,,,
9866,6.948384667,7.177414788,4.729351382,,,,
9966,7.043287,7.177414788,4.73345392,,,,
67,-2.352044,7.239066,4.323720121,,,,
167,-2.257141667,7.239066,4.326422756,,,,
267,-2.162239333,7.239066,4.329125392,,,,
367,-2.067337,7.239066,4.331828027,,,,
467,-1.972434667,7.239066,4.334530662,,,,
567,-1.877532333,7.239066,4.337233297,,,,
667,-1.78263,7.239066,4.339935932,,,,
767,-1.687727667,7.239066,4.342638568,,,,
867,-1.592825333,7.239066,4.345341203,,,,
967,-1.497923,7.239066,4.348043838,,,,
1067,-1.403020667,7.239066,4.350746473,,,,
1167,-1.308118333,7.239066,4.353449109,,,,
1267,-1.213216,7.239066,4.356151744,,,,
1367,-1.118313667,7.239066,4.358854379,,,,
1467,-1.023411333,7.239066,4.361557014,,,,
1567,-0.928509,7.239066,4.36425965,,,,
1667,-0.833606667,7.239066,4.366962285,,,,
1767,-0.738704333,7.239066,4.36966492,,,,
1867,-0.643802,7.239066,4.372367555,,,,
1967,-0.548899667,7.239066,4.375070191,,,,
2067,-0.453997333,7.239066,4.377772826,,,,
2167,-0.359095,7.239066,4.380475461,,,,
2267,-0.264192667,7.239066,4.383178096,,,,
2367,-0.169290333,7.239066,4.385880732,,,,
2467,-0.074388,7.239066,4.388583367,,,,
2567,0.020514333,7.239066,4.391286002,,,,
2667,0.115416667,7.239066,4.393988637,,,,
2767,0.210319,7.239066,4.396691272,,,,
2867,0.305221333,7.239066,4.399393908,,,,
2967,0.400123667,7.239066,4.402096543,,,,
3067,0.495026,7.239066,4.404799178,,,,
3167,0.589928333,7.239066,4.407501813,,,,
3267,0.684830667,7.239066,4.410204449,,,,
3367,0.779733,7.239066,4.412907084,,,,
3467,0.874635333,7.239066,4.415609719,,,,
3567,0.969537667,7.239066,4.418312354,,,,
3667,1.06444,7.239066,4.42101499,,,,
3767,1.159342333,7.239066,4.423717625,,,,
3867,1.254244667,7.239066,4.42642026,,,,
3967,1.349147,7.239066,4.429122895,,,,
4067,1.444049333,7.239066,4.431825531,,,,
4167,1.538951667,7.239066,4.434528166,,,,
4267,1.633854,7.239066,4.437230801,,,,
4367,1.728756333,7.239066,4.439933436,,,,
4467,1.823658667,7.239066,4.442636072,,,,
4567,1.918561,7.239066,4.445338707,,,,
4667,2.013463333,7.239066,4.448041342,,,,
4767,2.108365667,7.239066,4.450743977,,,,
4867,2.203268,7.239066,4.453446613,,,,
4967,2.298170333,7.239066,4.456149248,,,,
5067,2.393072667,7.239066,4.458851883,,,,
5167,2.487975,7.239066,4.461554518,,,,
5267,2.582877333,7.239066,4.464257153,,,,
5367,2.677779667,7.239066,4.466959789,,,,
5467,2.772682,7.239066,4.469662424,,,,
5567,2.867584333,7.239066,4.472365059,,,,
5667,2.962486667,7.239066,4.475067694,,,,
5767,3.057389,7.239066,4.47777033,,,,
5867,3.152291333,7.239066,4.480472965,,,,
5967,3.247193667,7.239066,4.4831756,,,,
6067,3.342096,7.239066,4.485878235,,,,
6167,3.436998333,7.239066,4.488580871,,,,
6267,3.531900667,7.239066,4.491283506,,,,
6367,3.626803,7.239066,4.493986141,,,,
6467,3.721705333,7.239066,4.496688776,,,,
6567,3.816607667,7.239066,4.499391412,,,,
6667,3.91151,7.239066,4.502094047,,,,
6767,4.006412333,7.239066,4.504796682,,,,
6867,4.101314667,7.239066,4.507499317,,,,
6967,4.196217,7.239066,4.510201953,,,,
7067,4.291119333,7.239066,4.512904588,,,,
7167,4.386021667,7.239066,4.515607223,,,,
7267,4.480924,7.239066,4.518309858,,,,
7367,4.575826333,7.239066,4.521012493,,,,
7467,4.670728667,7.239066,4.523715129,,,,
7567,4.765631,7.239066,4.526417764,,,,
7667,4.860533333,7.239066,4.529120399,,,,
7767,4.955435667,7.239066,4.531823034,,,,
7867,5.050338,7.239066,4.53452567,,,,
7967,5.145240333,7.239066,4.537228305,,,,
8067,5.240142667,7.239066,4.53993094,,,,
8167,5.335045,7.239066,4.542633575,,,,
8267,5.429947333,7.239066,4.545336211,,,,
8367,5.524849667,7.239066,4.548038846,,,,
8467,5.619752,7.239066,4.550741481,,,,
8567,5.714654333,7.239066,4.553444116,,,,
8667,5.809556667,7.239066,4.556146752,,,,
8767,5.904459,7.239066,4.558849387,,,,
8867,5.999361333,7.239066,4.561552022,,,,
8967,6.094263667,7.239066,4.564254657,,,,
9067,6.189166,7.239066,4.566957293,,,,
9167,6.284068333,7.239066,4.569659928,,,,
9267,6.378970667,7.239066,4.572362563,,,,
9367,6.473873,7.239066,4.575065198,,,,
9467,6.568775333,7.239066,4.577767833,,,,
9567,6.663677667,7.239066,4.580470469,,,,
9667,6.75858,7.239066,4.583173104,,,,
9767,6.853482333,7.239066,4.585875739,,,,
9867,6.948384667,7.239066,4.588578374,,,,
9967,7.043287,7.239066,4.59128101,,,,
68,-2.352044,7.300717212,4.320137605,,,,
168,-2.257141667,7.300717212,4.321440337,,,,
268,-2.162239333,7.300717212,4.32274307,,,,
368,-2.067337,7.300717212,4.324045802,,,,
468,-1.972434667,7.300717212,4.325348534,,,,
568,-1.877532333,7.300717212,4.326651266,,,,
668,-1.78263,7.300717212,4.327953999,,,,
768,-1.687727667,7.300717212,4.329256731,,,,
868,-1.592825333,7.300717212,4.330559463,,,,
