est.Spatial,est.E_PC1,est.n1,Spatial,E_PC1,SD
4.480924,-4.282476293,8.155255679,,,
4.575826333,-4.282476293,8.197889627,,,
4.670728667,-4.282476293,8.240523574,,,
4.765631,-4.282476293,8.283157522,,,
4.860533333,-4.282476293,8.32579147,,,
4.955435667,-4.282476293,8.368425417,,,
5.050338,-4.282476293,8.411059365,,,
5.145240333,-4.282476293,8.453693312,,,
5.240142667,-4.282476293,8.49632726,,,
5.335045,-4.282476293,8.538961207,,,
5.429947333,-4.282476293,8.581595155,,,
5.524849667,-4.282476293,8.624229102,,,
5.619752,-4.282476293,8.66686305,,,
5.714654333,-4.282476293,8.709496997,,,
5.809556667,-4.282476293,8.752130945,,,
5.904459,-4.282476293,8.794764892,,,
5.999361333,-4.282476293,8.83739884,,,
6.094263667,-4.282476293,8.880032787,,,
6.189166,-4.282476293,8.922666735,,,
6.284068333,-4.282476293,8.965300683,,,
6.378970667,-4.282476293,9.00793463,,,
6.473873,-4.282476293,9.050568578,,,
6.568775333,-4.282476293,9.093202525,,,
6.663677667,-4.282476293,9.135836473,,,
6.75858,-4.282476293,9.17847042,,,
6.853482333,-4.282476293,9.221104368,,,
6.948384667,-4.282476293,9.263738315,,,
7.043287,-4.282476293,9.306372263,,,
-2.352044,-4.199745152,5.059213671,,,
-2.257141667,-4.199745152,5.102113994,,,
-2.162239333,-4.199745152,5.145014316,,,
-2.067337,-4.199745152,5.187914638,,,
-1.972434667,-4.199745152,5.23081496,,,
-1.877532333,-4.199745152,5.273715283,,,
-1.78263,-4.199745152,5.316615605,,,
-1.687727667,-4.199745152,5.359515927,,,
-1.592825333,-4.199745152,5.402416249,,,
-1.497923,-4.199745152,5.445316571,,,
-1.403020667,-4.199745152,5.488216894,,,
-1.308118333,-4.199745152,5.531117216,,,
-1.213216,-4.199745152,5.574017538,,,
-1.118313667,-4.199745152,5.61691786,,,
-1.023411333,-4.199745152,5.659818183,,,
-0.928509,-4.199745152,5.702718505,,,
-0.833606667,-4.199745152,5.745618827,,,
-0.738704333,-4.199745152,5.788519149,,,
-0.643802,-4.199745152,5.831419471,,,
-0.548899667,-4.199745152,5.874319794,,,
-0.453997333,-4.199745152,5.917220116,,,
-0.359095,-4.199745152,5.960120438,,,
-0.264192667,-4.199745152,6.00302076,,,
-0.169290333,-4.199745152,6.045921083,,,
-0.074388,-4.199745152,6.088821405,,,
0.020514333,-4.199745152,6.131721727,,,
0.115416667,-4.199745152,6.174622049,,,
0.210319,-4.199745152,6.217522371,,,
0.305221333,-4.199745152,6.260422694,,,
0.400123667,-4.199745152,6.303323016,,,
0.495026,-4.199745152,6.346223338,,,
0.589928333,-4.199745152,6.38912366,,,
0.684830667,-4.199745152,6.432023983,,,
0.779733,-4.199745152,6.474924305,,,
0.874635333,-4.199745152,6.517824627,,,
0.969537667,-4.199745152,6.560724949,,,
1.06444,-4.199745152,6.603625271,,,
1.159342333,-4.199745152,6.646525594,,,
1.254244667,-4.199745152,6.689425916,,,
1.349147,-4.199745152,6.732326238,,,
1.444049333,-4.199745152,6.77522656,,,
1.538951667,-4.199745152,6.818126883,,,
1.633854,-4.199745152,6.861027205,,,
1.728756333,-4.199745152,6.903927527,,,
1.823658667,-4.199745152,6.946827849,,,
1.918561,-4.199745152,6.989728171,,,
2.013463333,-4.199745152,7.032628494,,,
2.108365667,-4.199745152,7.075528816,,,
2.203268,-4.199745152,7.118429138,,,
2.298170333,-4.199745152,7.16132946,,,
2.393072667,-4.199745152,7.204229783,,,
2.487975,-4.199745152,7.247130105,,,
2.582877333,-4.199745152,7.290030427,,,
2.677779667,-4.199745152,7.332930749,,,
2.772682,-4.199745152,7.375831071,,,
2.867584333,-4.199745152,7.418731394,,,
2.962486667,-4.199745152,7.461631716,,,
3.057389,-4.199745152,7.504532038,,,
3.152291333,-4.199745152,7.54743236,,,
3.247193667,-4.199745152,7.590332683,,,
3.342096,-4.199745152,7.633233005,,,
3.436998333,-4.199745152,7.676133327,,,
3.531900667,-4.199745152,7.719033649,,,
3.626803,-4.199745152,7.761933971,,,
3.721705333,-4.199745152,7.804834294,,,
3.816607667,-4.199745152,7.847734616,,,
3.91151,-4.199745152,7.890634938,,,
4.006412333,-4.199745152,7.93353526,,,
4.101314667,-4.199745152,7.976435583,,,
4.196217,-4.199745152,8.019335905,,,
4.291119333,-4.199745152,8.062236227,,,
4.386021667,-4.199745152,8.105136549,,,
4.480924,-4.199745152,8.148036871,,,
4.575826333,-4.199745152,8.190937194,,,
4.670728667,-4.199745152,8.233837516,,,
4.765631,-4.199745152,8.276737838,,,
4.860533333,-4.199745152,8.31963816,,,
4.955435667,-4.199745152,8.362538483,,,
5.050338,-4.199745152,8.405438805,,,
5.145240333,-4.199745152,8.448339127,,,
5.240142667,-4.199745152,8.491239449,,,
5.335045,-4.199745152,8.534139771,,,
5.429947333,-4.199745152,8.577040094,,,
5.524849667,-4.199745152,8.619940416,,,
5.619752,-4.199745152,8.662840738,,,
5.714654333,-4.199745152,8.70574106,,,
5.809556667,-4.199745152,8.748641383,,,
5.904459,-4.199745152,8.791541705,,,
5.999361333,-4.199745152,8.834442027,,,
6.094263667,-4.199745152,8.877342349,,,
6.189166,-4.199745152,8.920242671,,,
6.284068333,-4.199745152,8.963142994,,,
6.378970667,-4.199745152,9.006043316,,,
6.473873,-4.199745152,9.048943638,,,
6.568775333,-4.199745152,9.09184396,,,
6.663677667,-4.199745152,9.134744283,,,
6.75858,-4.199745152,9.177644605,,,
6.853482333,-4.199745152,9.220544927,,,
6.948384667,-4.199745152,9.263445249,,,
7.043287,-4.199745152,9.306345571,,,
-2.352044,-4.11701401,5.032815886,,,
-2.257141667,-4.11701401,5.075982583,,,
-2.162239333,-4.11701401,5.11914928,,,
-2.067337,-4.11701401,5.162315977,,,
-1.972434667,-4.11701401,5.205482673,,,
-1.877532333,-4.11701401,5.24864937,,,
-1.78263,-4.11701401,5.291816067,,,
-1.687727667,-4.11701401,5.334982764,,,
-1.592825333,-4.11701401,5.378149461,,,
-1.497923,-4.11701401,5.421316158,,,
-1.403020667,-4.11701401,5.464482855,,,
-1.308118333,-4.11701401,5.507649552,,,
-1.213216,-4.11701401,5.550816249,,,
-1.118313667,-4.11701401,5.593982946,,,
-1.023411333,-4.11701401,5.637149643,,,
-0.928509,-4.11701401,5.680316339,,,
-0.833606667,-4.11701401,5.723483036,,,
-0.738704333,-4.11701401,5.766649733,,,
-0.643802,-4.11701401,5.80981643,,,
-0.548899667,-4.11701401,5.852983127,,,
-0.453997333,-4.11701401,5.896149824,,,
-0.359095,-4.11701401,5.939316521,,,
-0.264192667,-4.11701401,5.982483218,,,
-0.169290333,-4.11701401,6.025649915,,,
-0.074388,-4.11701401,6.068816612,,,
0.020514333,-4.11701401,6.111983309,,,
0.115416667,-4.11701401,6.155150006,,,
0.210319,-4.11701401,6.198316702,,,
0.305221333,-4.11701401,6.241483399,,,
0.400123667,-4.11701401,6.284650096,,,
0.495026,-4.11701401,6.327816793,,,
0.589928333,-4.11701401,6.37098349,,,
0.684830667,-4.11701401,6.414150187,,,
0.779733,-4.11701401,6.457316884,,,
0.874635333,-4.11701401,6.500483581,,,
0.969537667,-4.11701401,6.543650278,,,
1.06444,-4.11701401,6.586816975,,,
1.159342333,-4.11701401,6.629983672,,,
1.254244667,-4.11701401,6.673150368,,,
1.349147,-4.11701401,6.716317065,,,
1.444049333,-4.11701401,6.759483762,,,
1.538951667,-4.11701401,6.802650459,,,
1.633854,-4.11701401,6.845817156,,,
1.728756333,-4.11701401,6.888983853,,,
1.823658667,-4.11701401,6.93215055,,,
1.918561,-4.11701401,6.975317247,,,
2.013463333,-4.11701401,7.018483944,,,
2.108365667,-4.11701401,7.061650641,,,
2.203268,-4.11701401,7.104817338,,,
2.298170333,-4.11701401,7.147984034,,,
2.393072667,-4.11701401,7.191150731,,,
2.487975,-4.11701401,7.234317428,,,
2.582877333,-4.11701401,7.277484125,,,
2.677779667,-4.11701401,7.320650822,,,
2.772682,-4.11701401,7.363817519,,,
2.867584333,-4.11701401,7.406984216,,,
2.962486667,-4.11701401,7.450150913,,,
3.057389,-4.11701401,7.49331761,,,
3.152291333,-4.11701401,7.536484307,,,
3.247193667,-4.11701401,7.579651004,,,
3.342096,-4.11701401,7.6228177,,,
3.436998333,-4.11701401,7.665984397,,,
3.531900667,-4.11701401,7.709151094,,,
3.626803,-4.11701401,7.752317791,,,
3.721705333,-4.11701401,7.795484488,,,
3.816607667,-4.11701401,7.838651185,,,
3.91151,-4.11701401,7.881817882,,,
4.006412333,-4.11701401,7.924984579,,,
4.101314667,-4.11701401,7.968151276,,,
4.196217,-4.11701401,8.011317973,,,
4.291119333,-4.11701401,8.05448467,,,
4.386021667,-4.11701401,8.097651367,,,
4.480924,-4.11701401,8.140818063,,,
4.575826333,-4.11701401,8.18398476,,,
4.670728667,-4.11701401,8.227151457,,,
4.765631,-4.11701401,8.270318154,,,
4.860533333,-4.11701401,8.313484851,,,
4.955435667,-4.11701401,8.356651548,,,
5.050338,-4.11701401,8.399818245,,,
5.145240333,-4.11701401,8.442984942,,,
5.240142667,-4.11701401,8.486151639,,,
5.335045,-4.11701401,8.529318336,,,
5.429947333,-4.11701401,8.572485033,,,
5.524849667,-4.11701401,8.615651729,,,
5.619752,-4.11701401,8.658818426,,,
5.714654333,-4.11701401,8.701985123,,,
5.809556667,-4.11701401,8.74515182,,,
5.904459,-4.11701401,8.788318517,,,
5.999361333,-4.11701401,8.831485214,,,
6.094263667,-4.11701401,8.874651911,,,
6.189166,-4.11701401,8.917818608,,,
6.284068333,-4.11701401,8.960985305,,,
6.378970667,-4.11701401,9.004152002,,,
6.473873,-4.11701401,9.047318699,,,
6.568775333,-4.11701401,9.090485395,,,
6.663677667,-4.11701401,9.133652092,,,
6.75858,-4.11701401,9.176818789,,,
6.853482333,-4.11701401,9.219985486,,,
6.948384667,-4.11701401,9.263152183,,,
7.043287,-4.11701401,9.30631888,,,
-2.352044,-4.034282869,5.0064181,,,
-2.257141667,-4.034282869,5.049851172,,,
-2.162239333,-4.034282869,5.093284243,,,
-2.067337,-4.034282869,5.136717315,,,
-1.972434667,-4.034282869,5.180150387,,,
-1.877532333,-4.034282869,5.223583458,,,
-1.78263,-4.034282869,5.26701653,,,
-1.687727667,-4.034282869,5.310449601,,,
-1.592825333,-4.034282869,5.353882673,,,
-1.497923,-4.034282869,5.397315745,,,
-1.403020667,-4.034282869,5.440748816,,,
-1.308118333,-4.034282869,5.484181888,,,
-1.213216,-4.034282869,5.527614959,,,
-1.118313667,-4.034282869,5.571048031,,,
-1.023411333,-4.034282869,5.614481103,,,
-0.928509,-4.034282869,5.657914174,,,
-0.833606667,-4.034282869,5.701347246,,,
-0.738704333,-4.034282869,5.744780317,,,
-0.643802,-4.034282869,5.788213389,,,
-0.548899667,-4.034282869,5.831646461,,,
-0.453997333,-4.034282869,5.875079532,,,
-0.359095,-4.034282869,5.918512604,,,
-0.264192667,-4.034282869,5.961945675,,,
-0.169290333,-4.034282869,6.005378747,,,
-0.074388,-4.034282869,6.048811819,,,
0.020514333,-4.034282869,6.09224489,,,
0.115416667,-4.034282869,6.135677962,,,
0.210319,-4.034282869,6.179111033,,,
0.305221333,-4.034282869,6.222544105,,,
0.400123667,-4.034282869,6.265977177,,,
0.495026,-4.034282869,6.309410248,,,
0.589928333,-4.034282869,6.35284332,,,
0.684830667,-4.034282869,6.396276391,,,
0.779733,-4.034282869,6.439709463,,,
0.874635333,-4.034282869,6.483142535,,,
0.969537667,-4.034282869,6.526575606,,,
1.06444,-4.034282869,6.570008678,,,
1.159342333,-4.034282869,6.613441749,,,
1.254244667,-4.034282869,6.656874821,,,
1.349147,-4.034282869,6.700307893,,,
1.444049333,-4.034282869,6.743740964,,,
1.538951667,-4.034282869,6.787174036,,,
1.633854,-4.034282869,6.830607107,,,
1.728756333,-4.034282869,6.874040179,,,
1.823658667,-4.034282869,6.917473251,,,
1.918561,-4.034282869,6.960906322,,,
2.013463333,-4.034282869,7.004339394,,,
2.108365667,-4.034282869,7.047772465,,,
2.203268,-4.034282869,7.091205537,,,
2.298170333,-4.034282869,7.134638609,,,
2.393072667,-4.034282869,7.17807168,,,
2.487975,-4.034282869,7.221504752,,,
2.582877333,-4.034282869,7.264937823,,,
2.677779667,-4.034282869,7.308370895,,,
2.772682,-4.034282869,7.351803967,,,
2.867584333,-4.034282869,7.395237038,,,
2.962486667,-4.034282869,7.43867011,,,
3.057389,-4.034282869,7.482103181,,,
3.152291333,-4.034282869,7.525536253,,,
3.247193667,-4.034282869,7.568969325,,,
3.342096,-4.034282869,7.612402396,,,
3.436998333,-4.034282869,7.655835468,,,
3.531900667,-4.034282869,7.699268539,,,
3.626803,-4.034282869,7.742701611,,,
3.721705333,-4.034282869,7.786134683,,,
3.816607667,-4.034282869,7.829567754,,,
3.91151,-4.034282869,7.873000826,,,
4.006412333,-4.034282869,7.916433897,,,
4.101314667,-4.034282869,7.959866969,,,
4.196217,-4.034282869,8.003300041,,,
4.291119333,-4.034282869,8.046733112,,,
4.386021667,-4.034282869,8.090166184,,,
4.480924,-4.034282869,8.133599255,,,
4.575826333,-4.034282869,8.177032327,,,
4.670728667,-4.034282869,8.220465399,,,
4.765631,-4.034282869,8.26389847,,,
4.860533333,-4.034282869,8.307331542,,,
4.955435667,-4.034282869,8.350764613,,,
5.050338,-4.034282869,8.394197685,,,
5.145240333,-4.034282869,8.437630757,,,
5.240142667,-4.034282869,8.481063828,,,
5.335045,-4.034282869,8.5244969,,,
5.429947333,-4.034282869,8.567929971,,,
5.524849667,-4.034282869,8.611363043,,,
5.619752,-4.034282869,8.654796115,,,
5.714654333,-4.034282869,8.698229186,,,
5.809556667,-4.034282869,8.741662258,,,
5.904459,-4.034282869,8.785095329,,,
5.999361333,-4.034282869,8.828528401,,,
6.094263667,-4.034282869,8.871961473,,,
6.189166,-4.034282869,8.915394544,,,
6.284068333,-4.034282869,8.958827616,,,
6.378970667,-4.034282869,9.002260687,,,
6.473873,-4.034282869,9.045693759,,,
6.568775333,-4.034282869,9.089126831,,,
6.663677667,-4.034282869,9.132559902,,,
6.75858,-4.034282869,9.175992974,,,
6.853482333,-4.034282869,9.219426045,,,
6.948384667,-4.034282869,9.262859117,,,
7.043287,-4.034282869,9.306292189,,,
-2.352044,-3.951551727,4.980020314,,,
-2.257141667,-3.951551727,5.023719761,,,
-2.162239333,-3.951551727,5.067419207,,,
-2.067337,-3.951551727,5.111118653,,,
-1.972434667,-3.951551727,5.1548181,,,
-1.877532333,-3.951551727,5.198517546,,,
-1.78263,-3.951551727,5.242216992,,,
-1.687727667,-3.951551727,5.285916439,,,
-1.592825333,-3.951551727,5.329615885,,,
-1.497923,-3.951551727,5.373315331,,,
-1.403020667,-3.951551727,5.417014777,,,
-1.308118333,-3.951551727,5.460714224,,,
-1.213216,-3.951551727,5.50441367,,,
-1.118313667,-3.951551727,5.548113116,,,
-1.023411333,-3.951551727,5.591812563,,,
-0.928509,-3.951551727,5.635512009,,,
-0.833606667,-3.951551727,5.679211455,,,
-0.738704333,-3.951551727,5.722910901,,,
-0.643802,-3.951551727,5.766610348,,,
-0.548899667,-3.951551727,5.810309794,,,
-0.453997333,-3.951551727,5.85400924,,,
-0.359095,-3.951551727,5.897708687,,,
-0.264192667,-3.951551727,5.941408133,,,
-0.169290333,-3.951551727,5.985107579,,,
-0.074388,-3.951551727,6.028807025,,,
0.020514333,-3.951551727,6.072506472,,,
0.115416667,-3.951551727,6.116205918,,,
0.210319,-3.951551727,6.159905364,,,
0.305221333,-3.951551727,6.203604811,,,
0.400123667,-3.951551727,6.247304257,,,
0.495026,-3.951551727,6.291003703,,,
0.589928333,-3.951551727,6.33470315,,,
0.684830667,-3.951551727,6.378402596,,,
0.779733,-3.951551727,6.422102042,,,
0.874635333,-3.951551727,6.465801488,,,
0.969537667,-3.951551727,6.509500935,,,
1.06444,-3.951551727,6.553200381,,,
1.159342333,-3.951551727,6.596899827,,,
1.254244667,-3.951551727,6.640599274,,,
1.349147,-3.951551727,6.68429872,,,
1.444049333,-3.951551727,6.727998166,,,
1.538951667,-3.951551727,6.771697612,,,
1.633854,-3.951551727,6.815397059,,,
1.728756333,-3.951551727,6.859096505,,,
1.823658667,-3.951551727,6.902795951,,,
1.918561,-3.951551727,6.946495398,,,
2.013463333,-3.951551727,6.990194844,,,
2.108365667,-3.951551727,7.03389429,,,
2.203268,-3.951551727,7.077593736,,,
2.298170333,-3.951551727,7.121293183,,,
2.393072667,-3.951551727,7.164992629,,,
2.487975,-3.951551727,7.208692075,,,
2.582877333,-3.951551727,7.252391522,,,
2.677779667,-3.951551727,7.296090968,,,
2.772682,-3.951551727,7.339790414,,,
2.867584333,-3.951551727,7.38348986,,,
2.962486667,-3.951551727,7.427189307,,,
3.057389,-3.951551727,7.470888753,,,
3.152291333,-3.951551727,7.514588199,,,
3.247193667,-3.951551727,7.558287646,,,
3.342096,-3.951551727,7.601987092,,,
3.436998333,-3.951551727,7.645686538,,,
3.531900667,-3.951551727,7.689385985,,,
3.626803,-3.951551727,7.733085431,,,
3.721705333,-3.951551727,7.776784877,,,
3.816607667,-3.951551727,7.820484323,,,
3.91151,-3.951551727,7.86418377,,,
4.006412333,-3.951551727,7.907883216,,,
4.101314667,-3.951551727,7.951582662,,,
4.196217,-3.951551727,7.995282109,,,
4.291119333,-3.951551727,8.038981555,,,
4.386021667,-3.951551727,8.082681001,,,
4.480924,-3.951551727,8.126380447,,,
4.575826333,-3.951551727,8.170079894,,,
4.670728667,-3.951551727,8.21377934,,,
4.765631,-3.951551727,8.257478786,,,
4.860533333,-3.951551727,8.301178233,,,
4.955435667,-3.951551727,8.344877679,,,
5.050338,-3.951551727,8.388577125,,,
5.145240333,-3.951551727,8.432276571,,,
5.240142667,-3.951551727,8.475976018,,,
5.335045,-3.951551727,8.519675464,,,
5.429947333,-3.951551727,8.56337491,,,
5.524849667,-3.951551727,8.607074357,,,
5.619752,-3.951551727,8.650773803,,,
5.714654333,-3.951551727,8.694473249,,,
5.809556667,-3.951551727,8.738172696,,,
5.904459,-3.951551727,8.781872142,,,
5.999361333,-3.951551727,8.825571588,,,
6.094263667,-3.951551727,8.869271034,,,
6.189166,-3.951551727,8.912970481,,,
6.284068333,-3.951551727,8.956669927,,,
6.378970667,-3.951551727,9.000369373,,,
6.473873,-3.951551727,9.04406882,,,
6.568775333,-3.951551727,9.087768266,,,
6.663677667,-3.951551727,9.131467712,,,
6.75858,-3.951551727,9.175167158,,,
6.853482333,-3.951551727,9.218866605,,,
6.948384667,-3.951551727,9.262566051,,,
7.043287,-3.951551727,9.306265497,,,
-2.352044,-3.868820586,4.953622529,,,
-2.257141667,-3.868820586,4.99758835,,,
-2.162239333,-3.868820586,5.041554171,,,
-2.067337,-3.868820586,5.085519992,,,
-1.972434667,-3.868820586,5.129485813,,,
-1.877532333,-3.868820586,5.173451634,,,
-1.78263,-3.868820586,5.217417455,,,
-1.687727667,-3.868820586,5.261383276,,,
-1.592825333,-3.868820586,5.305349097,,,
-1.497923,-3.868820586,5.349314918,,,
-1.403020667,-3.868820586,5.393280739,,,
-1.308118333,-3.868820586,5.43724656,,,
-1.213216,-3.868820586,5.481212381,,,
-1.118313667,-3.868820586,5.525178202,,,
-1.023411333,-3.868820586,5.569144023,,,
-0.928509,-3.868820586,5.613109844,,,
-0.833606667,-3.868820586,5.657075665,,,
-0.738704333,-3.868820586,5.701041485,,,
-0.643802,-3.868820586,5.745007306,,,
-0.548899667,-3.868820586,5.788973127,,,
-0.453997333,-3.868820586,5.832938948,,,
-0.359095,-3.868820586,5.876904769,,,
-0.264192667,-3.868820586,5.92087059,,,
-0.169290333,-3.868820586,5.964836411,,,
-0.074388,-3.868820586,6.008802232,,,
0.020514333,-3.868820586,6.052768053,,,
0.115416667,-3.868820586,6.096733874,,,
0.210319,-3.868820586,6.140699695,,,
0.305221333,-3.868820586,6.184665516,,,
0.400123667,-3.868820586,6.228631337,,,
0.495026,-3.868820586,6.272597158,,,
0.589928333,-3.868820586,6.316562979,,,
0.684830667,-3.868820586,6.3605288,,,
0.779733,-3.868820586,6.404494621,,,
0.874635333,-3.868820586,6.448460442,,,
0.969537667,-3.868820586,6.492426263,,,
1.06444,-3.868820586,6.536392084,,,
1.159342333,-3.868820586,6.580357905,,,
1.254244667,-3.868820586,6.624323726,,,
1.349147,-3.868820586,6.668289547,,,
1.444049333,-3.868820586,6.712255368,,,
1.538951667,-3.868820586,6.756221189,,,
1.633854,-3.868820586,6.80018701,,,
1.728756333,-3.868820586,6.844152831,,,
1.823658667,-3.868820586,6.888118652,,,
1.918561,-3.868820586,6.932084473,,,
2.013463333,-3.868820586,6.976050294,,,
2.108365667,-3.868820586,7.020016115,,,
2.203268,-3.868820586,7.063981936,,,
2.298170333,-3.868820586,7.107947757,,,
2.393072667,-3.868820586,7.151913578,,,
2.487975,-3.868820586,7.195879399,,,
2.582877333,-3.868820586,7.23984522,,,
2.677779667,-3.868820586,7.283811041,,,
2.772682,-3.868820586,7.327776862,,,
2.867584333,-3.868820586,7.371742683,,,
2.962486667,-3.868820586,7.415708504,,,
3.057389,-3.868820586,7.459674325,,,
3.152291333,-3.868820586,7.503640146,,,
3.247193667,-3.868820586,7.547605967,,,
